blk_402_12_a01_101_20170725160523_rgbn.tif,65,776487.512,3753943.208,354.968,0.19376,2.04338,70.17952,33.88963375,-78.01039916
blk_402_12_a01_100_20170725160525_rgbn.tif,66,776378.943,3753985.312,355.965,-0.37755,2.19136,69.56259,33.89004145,-78.01155846
blk_402_12_a01_099_20170725160526_rgbn.tif,67,776270.619,3754028.056,356.781,-0.96349,2.53001,69.43647,33.89045483,-78.01271492
blk_402_12_a01_098_20170725160528_rgbn.tif,68,776162.672,3754071.557,357.743,-1.66966,2.57059,68.7262,33.89087492,-78.01386709
blk_402_12_a01_097_20170725160530_rgbn.tif,69,776055.183,3754116.144,358.38,-0.73251,1.98298,68.75973,33.89130466,-78.01501397
blk_402_12_a01_096_20170725160531_rgbn.tif,70,775947.769,3754161.34,358.495,0.75763,1.3547,68.92026,33.89173986,-78.01615988
blk_402_12_a01_095_20170725160533_rgbn.tif,71,775840.459,3754206.388,358.379,0.58491,1.38381,69.13695,33.89217368,-78.01730471
blk_402_12_a01_094_20170725160534_rgbn.tif,72,775733.091,3754251.316,358.366,1.50825,1.09241,69.43372,33.89260643,-78.01845023
blk_402_12_a01_093_20170725160536_rgbn.tif,73,775625.619,3754295.709,358.282,1.1479,1.17537,69.09188,33.89303439,-78.01959703
blk_402_12_a01_092_20170725160537_rgbn.tif,74,775518.528,3754339.663,358.168,0.4115,1.39484,69.39644,33.89345827,-78.02073989
blk_402_12_a01_091_20170725160539_rgbn.tif,75,775411.185,3754383.588,358.012,0.87059,1.26314,69.38008,33.89388195,-78.02188548
blk_402_12_a01_090_20170725160540_rgbn.tif,76,775301.705,3754428.23,357.923,0.1533,1.71709,69.34639,33.89431264,-78.02305394
blk_402_12_a01_089_20170725160542_rgbn.tif,77,775191.986,3754473.143,358.056,0.08073,1.75906,69.44774,33.89474582,-78.02422491
blk_402_12_a01_088_20170725160544_rgbn.tif,78,775082.305,3754518.193,358.398,1.03482,1.3217,69.37012,33.89518022,-78.02539544
blk_402_12_a01_087_20170725160545_rgbn.tif,79,774972.589,3754563.092,358.601,0.59964,0.95655,69.47296,33.89561325,-78.0265664
blk_402_12_a01_086_20170725160547_rgbn.tif,80,774862.722,3754607.912,357.857,0.07317,0.84065,69.60132,33.89604559,-78.02773904
blk_402_12_a01_085_20170725160548_rgbn.tif,81,774752.792,3754652.793,356.513,-0.22789,0.8749,69.63105,33.8964785,-78.02891235
blk_402_12_a01_084_20170725160550_rgbn.tif,82,774643.024,3754697.731,355.028,0.40305,0.69885,69.44075,33.89691186,-78.03008391
blk_402_12_a01_083_20170725160551_rgbn.tif,83,774533.249,3754742.64,353.752,0.76492,0.54878,69.75108,33.89734496,-78.03125556
blk_402_12_a01_082_20170725160553_rgbn.tif,84,774423.615,3754787.213,352.698,0.74191,0.67603,70.12716,33.89777498,-78.0324258
blk_402_12_a01_081_20170725160555_rgbn.tif,85,774313.695,3754831.58,351.866,0.3935,0.90598,69.93744,33.89820321,-78.03359921
